stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
last_4,M62,France,Morocco,6-3,France,21,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,4-5,Morocco,14,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,1-6,Morocco,11,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,4-4,Morocco,11,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,7-2,France,10,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,0-6,Morocco,7,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,6-4,France,7,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,8-1,France,6,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,2-6,Morocco,4,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,8-2,France,4,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,7-3,France,3,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,8-0,France,3,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,0-7,Morocco,2,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,3-6,Morocco,2,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,5-5,France,2,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,9-1,France,2,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,1-7,Morocco,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,2-7,Morocco,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,4-6,Morocco,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,5-6,Morocco,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,7-4,France,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,8-4,France,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,9-3,France,1,0.0,100000,100.0,100000,20260605
last_4,M62,France,Morocco,9-4,France,1,0.0,100000,100.0,100000,20260605
